Folder,segment_id,speaker,speaker_segment_id,start_time,end_time,duration,video_file,audio_file,transcript,Emotion Audio (final),Text Emotion (final),Video Emotion (final),Final Overall (majority of modalities),Audio Clarity (final),Speaker Gender (any),Speaker Identity (any)
videoplayback (76),2,SPEAKER_01,2,91.62846875,95.67846875,4.05,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,السنة الجاية بقى ما عرفش بقى هو ظروفه,Neutral,Anger,Neutral,Neutral,Noisy,Female,jannat
videoplayback (76),3,SPEAKER_00,0,98.53034375,102.0403438,3.51,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,طيب ماما في البيت بتغني بس ولا بتزعق ؟,Neutral,Neutral,Neutral,Neutral,Clear,Female,mona elshazly
videoplayback (78),12,SPEAKER_00,12,391.1765938,397.0322188,5.855625,videos/SPEAKER_00/SPEAKER_00_segment_0012.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0012.wav,لا أنا مقولتش الجملة كده بالظبط يعني لأنه هو على فكرة مش أمريكاني ومش خالي من العقد,Anger,Anger,Anger,Anger,Clear,Female,ola ghanem
videoplayback (78),2,SPEAKER_00,2,116.1309688,121.0584688,4.9275,videos/SPEAKER_00/SPEAKER_00_segment_0002.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0002.wav,هو أنا ليه حاسة أني كأني بشيل أراضة ليه؟,Anger,Anger,Anger,Anger,Clear,Female,ola ghanem
videoplayback (79),10,SPEAKER_03,6,207.4247188,210.9684688,3.54375,videos/SPEAKER_03/SPEAKER_03_segment_0006.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0006.wav,عدم تصالح مع الفكرة مع فكرة أنه هو هيتجوز ممثلة,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),13,SPEAKER_03,8,238.1540938,242.6597188,4.505625,videos/SPEAKER_03/SPEAKER_03_segment_0008.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0008.wav,ومكانتش المشكلة الأولى ولا الأخيرة يعني اللي واجهناها بسبب شغلي,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),14,SPEAKER_03,9,243.8578438,250.0509688,6.193125,videos/SPEAKER_03/SPEAKER_03_segment_0009.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0009.wav,ولقينا نفسنا احنا اتنين طرف ضد بعض في المشكلة دي مع انه هو مكانش طرف فيها خالص,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),15,SPEAKER_03,10,251.3840938,256.2103438,4.82625,videos/SPEAKER_03/SPEAKER_03_segment_0010.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0010.wav,وبعدين لقيته بيقولي انو انتي لازم تسيبي التمثيل,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),16,SPEAKER_03,11,260.5978438,265.9134688,5.315625,videos/SPEAKER_03/SPEAKER_03_segment_0011.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0011.wav,قال لي التمثيل هيعمل لنا مشاكل في حياتنا قولت له أنت جاي تكتشف ده قبل فرحنا بأسبوع؟,Disgust,Anger,Sadness,Disgust,Clear,Female,hoda eletreby
videoplayback (79),19,SPEAKER_03,13,287.1422188,291.3272188,4.185,videos/SPEAKER_03/SPEAKER_03_segment_0013.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0013.wav,اليوم ده أنا مش هنسى يعني هو كان في حد من,Neutral,Amiguous,Sadness,Neutral,Clear,Female,hoda eletreby
videoplayback (79),2,SPEAKER_04,0,62.02971875,67.26096875,5.23125,videos/SPEAKER_04/SPEAKER_04_segment_0000.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0000.wav,عابر السبيل ده ما بيكذبش أبداً على فكرة وفاعل خير شكله,Neutral,Amiguous,Sadness,Neutral,Clear,Female,basma wehba
videoplayback (79),21,SPEAKER_03,15,324.2334688,329.7684688,5.535,videos/SPEAKER_03/SPEAKER_03_segment_0015.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0015.wav,قالي ليه؟ قولتله أنا مقدرش أخد قرار لا اسيبك ولا اسيب شغلي,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),23,SPEAKER_03,17,375.1115938,385.3884688,10.276875,videos/SPEAKER_03/SPEAKER_03_segment_0017.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0017.wav,قولتله خلاص طالما هو قرار في إيدك خد القرار وبلغني أنت قرر يا تسيبني في شغلي يا تسيبني,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),24,SPEAKER_03,18,386.5022188,390.8222188,4.32,videos/SPEAKER_03/SPEAKER_03_segment_0018.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0018.wav,فقالي أنا كده اعتبرت إن ده رد إن إنتي بعتيني خلاص ومشي,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),25,SPEAKER_03,19,392.6615938,401.1159688,8.454375,videos/SPEAKER_03/SPEAKER_03_segment_0019.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0019.wav,ومشي وكمل في حياته واتجوز وبعدين بعدها توفى,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),26,SPEAKER_03,20,403.1747188,414.3459688,11.17125,videos/SPEAKER_03/SPEAKER_03_segment_0020.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0020.wav,"الفترة اللي احنا سيبنا بعض فيها كانت تقريباً 3 سنين قبل ما يتوفى أنا جالي اكتئاب، فترة اكتئاب",Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),27,SPEAKER_03,21,415.5609688,470.9953438,55.434375,videos/SPEAKER_03/SPEAKER_03_segment_0021.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0021.wav,خلتني قعدت سنة من الشغل ده لما اتجوز ولا لما اتوفى؟ لا ده قبل قبل ما تجوز بعد ما سايبانا لبعض دخلت في نوبات غضب فظيعة جالي اكتئاب حاد كنت باخد أدوية anti-depression و الأدوية دي سببتلي في تعب و تخن و التخن ده سببلي المضاعفات في جسمي اضطريت أن أنا أدخل عملية عملية كبيرة و مش كلها اكتملت كان في حاجات لسا و بعد العملية دي كان مفروض أن أنا هقعد فترة باخد أدوية هتأثر على حاجات يعني بس و ,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),28,SPEAKER_04,4,504.0703438,509.0147188,4.944375,videos/SPEAKER_04/SPEAKER_04_segment_0004.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0004.wav,بس أنا عايزة أعرف هو أنتي ليه رافضة انك تقولي اسمه,Neutral,Surprise,Sadness,Neutral,Clear,Female,basma wehba
videoplayback (79),3,SPEAKER_04,1,69.40409375,72.86346875,3.459375,videos/SPEAKER_04/SPEAKER_04_segment_0001.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0001.wav,دي قصة من,Neutral,Amiguous,Sadness,Neutral,Clear,Female,filter
videoplayback (79),30,SPEAKER_03,22,531.5597188,536.0990938,4.539375,videos/SPEAKER_03/SPEAKER_03_segment_0022.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0022.wav,قالي أنا قابلته قبل ما يموت بيوم تقريبا,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),31,SPEAKER_03,23,537.3815938,543.0684688,5.686875,videos/SPEAKER_03/SPEAKER_03_segment_0023.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0023.wav,كانوا ماشيين سايقين العربية,Sadness,Amiguous,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),32,SPEAKER_03,24,547.2197188,556.6528438,9.433125,videos/SPEAKER_03/SPEAKER_03_segment_0024.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0024.wav,واحدة أنا حبيتها في حياتي كانت هدى أكتر ست كنت سعيد معاها كانت هدى بس ملعون أبو العند اللي وصلنا لكده قبل ما يموت بيوم,Sadness,Anger,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),33,SPEAKER_02,0,575.2997188,580.5309688,5.23125,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,يعني عايزة اقوله ان انا مسامحاه و مش زعلانة منه,Sadness,Happiness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),34,SPEAKER_02,1,594.7903438,601.5740938,6.78375,videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0001.wav,بس دايماً كنت بحلم وهو عايش انه جاي يقولي الكلمة دي بس معرفش يعني عمره ما جه قالهالي في الحقيقة,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),4,SPEAKER_03,0,104.2847188,116.2659688,11.98125,videos/SPEAKER_03/SPEAKER_03_segment_0000.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0000.wav,يعني مكانش حاجة يعني كانت قصة حب يعني قعدت شوية يعني واتخطبنا قبل فرحنا بأسبوع حصل مشكلة كبيرة بسبب الشغل بتاعي,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),5,SPEAKER_03,1,118.0040938,128.0278438,10.02375,videos/SPEAKER_03/SPEAKER_03_segment_0001.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0001.wav,وسيبنا بعض بعد لما كان فستان فرحي متعلق وبيتي مفروش ودعوة الفرح كانت مبعوتة للناس كلها,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby
videoplayback (79),8,SPEAKER_03,4,185.5715938,189.6890938,4.1175,videos/SPEAKER_03/SPEAKER_03_segment_0004.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0004.wav,في الشغل وكان أي اي مشكلة,Neutral,Amiguous,Sadness,Neutral,Clear,Female,hoda eletreby
videoplayback (79),9,SPEAKER_03,5,191.5959688,197.4347188,5.83875,videos/SPEAKER_03/SPEAKER_03_segment_0005.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0005.wav,بتحصل كان بنلاقي نفسنا احنا الاتنين اطراف فيها قدام بعض,Neutral,Amiguous,Sadness,Neutral,Clear,Female,hoda eletreby
videoplayback (80),0,SPEAKER_01,0,2.95034375,15.48846875,12.538125,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,بسمة وهبة بتقول إنك أخدتي ابنها وإنكم إصحاب وكان ممكن تطلعي فكرة مختلفة وشيخ الحارة منجحش من بعدها,Neutral,Neutral,,Neutral,Clear,Female,basma wehba
videoplayback (80),1,SPEAKER_00,0,17.00721875,29.10659375,12.099375,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,شيخ الحارة بالسنتين اللي أنا عملتهم كان أنجح بكتير من شيخ الحارة بتاع بسمة وهبة حتى لو كان ابنك صدقيني اسألي الناس اسألي الجمهور,Anger,Anger,Anger,Anger,Clear,Female,ENAS EL DGHEDY
videoplayback (80),12,SPEAKER_00,8,192.4059688,199.2234688,6.8175,videos/SPEAKER_00/SPEAKER_00_segment_0008.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0008.wav,لا لا لا فاشل كان مية في المية كلام مش مظبوط تماما العرافة السنتين اللي أنا كنت بعمل فيهم شيخ الحارة كان فاشل,Disgust,Anger,Disgust,Disgust,Noisy,Female,ENAS EL DGHEDY
videoplayback (80),13,SPEAKER_01,4,203.6109688,215.9128438,12.301875,videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0004.wav,أنا عايزة أقولك على حاجة أنتي شايفة نفسك أحسن حاجة وأنا شايفة نفسي أحسن حاجة أكيد أنا هسالك بقى سؤال محدد اتفضلي,Anger,Anger,Anger,Anger,Clear,Female,basma wehba
videoplayback (80),14,SPEAKER_01,5,216.7903438,229.3115938,12.52125,videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0005.wav,أنتي بتقولي جيت العرافة ومتخيلة أنه العرافة في حاجات اتفاجئت بها لأول مرة أنتي شايفة أنا بجيب الناس وبتعامل معها إزاي؟,Anger,Anger,Disgust,Anger,Clear,Female,basma wehba
videoplayback (80),15,SPEAKER_01,6,232.9565938,240.8709688,7.914375,videos/SPEAKER_01/SPEAKER_01_segment_0006.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0006.wav,انتقدتي ليه ده بعد ما عملتيه واشتغلتيه؟ ليه؟ انتقدت ليه؟ طالما هي حاجة مش كويسة,Disgust,Disgust,Disgust,Disgust,Clear,Female,basma wehba
videoplayback (80),2,SPEAKER_01,1,29.10659375,33.96659375,4.86,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,طب أنا بسألك أنتي جبتي المعلومة دي منين؟,Anger,Surprise,Neutral,Anger,Clear,Female,basma wehba
videoplayback (80),21,SPEAKER_00,11,281.6409688,285.2015938,3.560625,videos/SPEAKER_00/SPEAKER_00_segment_0011.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0011.wav,انتي عارفة انا بعمل البرامج دي ليه؟ ترفيهية بالنسبالي,Anger,Neutral,Disgust,Anger,Clear,Female,ENAS EL DGHEDY
videoplayback (80),22,SPEAKER_01,10,297.9759688,301.9415938,3.965625,videos/SPEAKER_01/SPEAKER_01_segment_0010.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0010.wav,بعد الموسمين اللي انتي نجحتي فيهم نجاح ساحق,Disgust,Happiness,Anger,Disgust,Clear,Female,basma wehba
videoplayback (80),23,SPEAKER_00,12,304.2028438,326.2247188,22.021875,videos/SPEAKER_00/SPEAKER_00_segment_0012.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0012.wav,اللي هو من وجهة نظرك بسمة فشلت فيه انتي مش عرفتي انتي اكيد بتسمعي في السوق انا حد قالك ان انا بالعكس كانوا عاوزيني اكمل انا لقيت روحي لا وعاوزة اقولك حاجة انا جالي اراء من ناس مهمة جدا مش مهمة في الدولة مهمة في الفكر واخدة بالك وقالولي ده مش لونك انتي اكبر من كده يعني انتي كنتي عاملة البرنامج لمجموعة,Anger,Disgust,Disgust,Disgust,Clear,Female,ENAS EL DGHEDY
videoplayback (80),24,SPEAKER_01,11,323.2547188,328.0303438,4.775625,videos/SPEAKER_01/SPEAKER_01_segment_0011.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0011.wav,يعني انتي كنتي عاملة البرنامج لمجموعة من الافكار,Neutral,Neutral,Disgust,Neutral,Noisy,Female,filter
videoplayback (80),27,SPEAKER_01,12,344.3315938,349.3603438,5.02875,videos/SPEAKER_01/SPEAKER_01_segment_0012.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0012.wav,ما ليش دعوة أو كل واحد بيعمل اللي حابه أنت حضرتك يا إيناس بتقولي,Disgust,Disgust,Disgust,Disgust,Noisy,Female,basma wehba
videoplayback (80),29,SPEAKER_01,14,355.3003438,359.4178438,4.1175,videos/SPEAKER_01/SPEAKER_01_segment_0014.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0014.wav,هل عشان كان عشان المجموعة اللي بتكلمك وبتقولك انه البرنامج حلو؟,Disgust,Surprise,Disgust,Disgust,Clear,Female,basma wehba
videoplayback (80),3,SPEAKER_00,1,32.46471875,52.05659375,19.591875,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,بس هقولك حاجة بس أنا لو اتحطيت في حاجة هعملها كما يجب ولو مكنتش هعملها مكنتش عمري خدت البرنامج أنا مخدتش البرنامج منك البرنامج كان بتاع القاهرة والناس وقالولي البرنامج بتاعنا بدليل أنتي ما عملتش أي حاجة,Anger,Anger,Anger,Anger,Noisy,Female,ENAS EL DGHEDY
videoplayback (80),31,SPEAKER_01,16,379.5328438,383.3972188,3.864375,videos/SPEAKER_01/SPEAKER_01_segment_0016.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0016.wav,عدد المشاهدات عندك كان أكثر ولا عند بسمه أكثر؟,Neutral,Neutral,Neutral,Neutral,Noisy,Female,basma wehba
videoplayback (80),35,SPEAKER_01,18,400.3903438,406.0265938,5.63625,videos/SPEAKER_01/SPEAKER_01_segment_0018.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0018.wav,لو نزلت كاميرا الشارع وقلنا برنامج شيخ الحارة اللي بتقدمه مين,Disgust,Neutral,Disgust,Disgust,Clear,Female,basma wehba
videoplayback (80),36,SPEAKER_00,17,407.0390938,414.0928438,7.05375,videos/SPEAKER_00/SPEAKER_00_segment_0017.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0017.wav,هيقولولك ايناس الدغيدي مش هيجيبوا سيرتك انتي لا هقولك ليه لان انتي عملتي كذا برنامج ,Disgust,Disgust,Disgust,Disgust,Noisy,Female,ENAS EL DGHEDY
videoplayback (80),4,SPEAKER_00,2,52.68096875,57.16971875,4.48875,videos/SPEAKER_00/SPEAKER_00_segment_0002.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0002.wav,إنتي لو كنت البرنامج ده بتاعك كنتي عملتي قضية كنتي عملتي أي حاجة,Anger,Anger,Disgust,Anger,Noisy,Female,ENAS EL DGHEDY
videoplayback (80),8,SPEAKER_00,5,146.9447188,155.8547188,8.91,videos/SPEAKER_00/SPEAKER_00_segment_0005.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0005.wav,مش جيتلك قبل كده أنا مبخافش من حد أنا معنديش خوف من أي حد أقف قصاده أنا مادام جيت وقفت يبقا انا قدها و قدود بس أنا عايزة أفهم,Anger,Anger,Disgust,Anger,Clear,Female,ENAS EL DGHEDY
videoplayback (81),0,SPEAKER_08,0,27.38534375,31.03034375,3.645,videos/SPEAKER_08/SPEAKER_08_segment_0000.mp4,audios/SPEAKER_08/SPEAKER_08_segment_0000.wav,النهاردة إحنا موثقين أو مركزين أوي على إسماعيل ياسين,Neutral,Neutral,Neutral,Neutral,Clear,Female,
videoplayback (81),10,SPEAKER_02,5,415.7128438,420.9609688,5.248125,videos/SPEAKER_02/SPEAKER_02_segment_0005.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0005.wav,خادوا وقالوا تعالوا نطلع اسكدرية هو كان اسماعيل ياسين الله يرحمه وعنده شقة في سبورتينج,Neutral,Neutral,Neutral,Neutral,Clear,Male,
videoplayback (81),11,SPEAKER_02,6,422.1759688,429.5165938,7.340625,videos/SPEAKER_02/SPEAKER_02_segment_0006.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0006.wav,فطلق قعد 10 أيام هبتدوا بقى ياسين يكلموا وفوزيك يكلموا و أمي و يللا تعالى وحشتنا وشعرف ايه وكدا مهم ايه,Sadness,Neutral,Sadness,Sadness,Clear,Male,
videoplayback (81),12,SPEAKER_02,7,429.7528438,446.9315938,17.17875,videos/SPEAKER_02/SPEAKER_02_segment_0007.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0007.wav,سبحان الله رجع يوم وفاته مكتوب له انه يعيني عشان مايموتش بره بيته رجع بيته اللي قالش قاله قدام السترال في الزمالك دي دي كانت شقة صغيرة 6 قوض بيحب القوض مش عارف ليه يعني يوم بتقولي كانت دي صغيرة 6 قوض,Happiness,Sadness,Happiness,Happiness,Clear,Male,
